incident_date,city,state,description,plan,citation
7/19/2013,south ozone park,ny,Employee died after falling from roof while conducting repairs at private residence.,unknown,unknown
7/19/2013,owensboro,ky,Worker struck and killed by a falling tree while clearing trees.,unknown,unknown
7/19/2013,hemet,ca,Worker struck and killed by falling planting machine located on a flatbed truck. ,unknown,unknown
7/19/2013,brooklyn,ny,Employee died of heat exhaustion while sorting construction debris on a conveyer belt at a concrete recycling plant.,unknown,unknown
7/19/2013,hoboken,nj,Worker electrocuted while replacing wire from a transformer.,unknown,unknown
7/19/2013,virden,il,Worker fatally crushed between sheets of steel and a workbench.,unknown,unknown
7/19/2013,florham park,nj,Employee for a wireless provider found dead on the floor of a bathroom being renovated.,unknown,unknown
7/19/2013,mays landing,nj,Employee died from injuries after work vehicle struck a tree.,unknown,unknown
7/18/2013,kermit,tx,Employee killed after falling off a catwalk while testing a tank filled with hydrogen sulfide.,unknown,unknown
7/18/2013,watford city,nd,Worker died from possible hydrogen sulfide exposure. ,unknown,unknown
7/18/2013,fremont,oh,Worker electrocuted while working at a plastics manufacturing facility. ,unknown,unknown
7/18/2013,belspring,va,Worker died from 60-foot fall while performing tree trimming and removal services for a private resident.,unknown,unknown
7/18/2013,arkansas city,ks,Worker trampled and killed by cattle being unloaded from semi-truck.,unknown,unknown
7/17/2013,springdale,ar,Worker died after a fireball engulfed the room where he was working inside a composite building materials facility.  ,unknown,unknown
7/17/2013,west lafayette,in,Worker killed when run over by a trailer truck within construction zone. ,unknown,unknown
7/17/2013,woodland,wa,Worker killed after being struck by a falling cut cedar tree while performing tree operations.,unknown,unknown
7/17/2013,sidney,il,Employee killed after being engulfed by grain while working inside a grain bin.,unknown,unknown
7/16/2013,allendale,sc,Employee electrocuted after the grinding machine he was operating came into contact with power lines.,unknown,unknown
7/16/2013,winchester,va,Worker found dead underneath a lawnmower.,unknown,unknown
7/16/2013,dayton,oh,Employee died after being pinned between the knuckle of a bachhoe outrigger and the ground. ,unknown,unknown
7/16/2013,omaha,ne,Employee died after falling 30 feet while working on a commercial roofing project.,unknown,unknown
7/16/2013,columbus,oh,Employee killed after being run over by a dump truck.,unknown,unknown
7/15/2013,spring,tx,"Worker riding as a passenger on a forklift was killed when the forklift overturned, crushing him.",unknown,unknown
7/15/2013,quinton,va,Worker died after falling from the second floor stairway of a new home under construction.  ,unknown,unknown
7/15/2013,henderson,tn,Worker killed after being thrown 20 feet from a manbasket after the machine that the basket was attached to rolled down a hill and struck a tree.,unknown,unknown
7/15/2013,north kingstown,ri,Worker died after receiving several electric shocks from a live voltage source inside a panel.,unknown,unknown
7/15/2013,howard lake,mn,Worker fatally crushed by a box of packaged parts while removing banding.,unknown,unknown
7/15/2013,barberton,oh,Worker died after becoming trapped in a winder machine while trying to clear a jam. ,unknown,unknown
7/15/2013,washburn,il,Two workers drowned after going for a swim to cool off.  ,unknown,unknown
7/12/2013,canby,or,Worker crushed when a piece of steel from a press brake fell on him.,unknown,unknown
7/12/2013,la vergne,tn,Worker died after being found pinned under parts from a tire assembly machine.,unknown,unknown
7/12/2013,los angeles,ca,Worker apparently electrocuted while using electric chipping gun to chip concrete inside a 20-foot-deep trench. ,unknown,unknown
7/11/2013,fort wayne,in,Two workers killed when struck by semi-truck while repairing a broken down truck on side of highway.,unknown,unknown
7/11/2013,inc. houston,tx,Employee died from injuries caused by being caught in styrofoam grinder/processor he had been operating.,unknown,unknown
7/11/2013,metaire,la,Employee died from heat-related injuries while replacing a water heater in a residential home attic.,unknown,unknown
7/11/2013,tulare,ca,Worker killed when caught between the carriage and frame of a poly tank carrier.,unknown,unknown
7/11/2013,redwood city,ca,Worker fatally crushed inside a compactor/baler. ,unknown,unknown
7/11/2013,sharpsville,pa,Worker died after being ejected from a bucket truck while trimming and cutting tree limbs.,unknown,unknown
7/10/2013,medina,oh,Employee died from electrical shock while working in an excavation.,unknown,unknown
7/10/2013,pago pago,as,Employee electrocuted when an electrical arc occurred between a power line and crane.,unknown,unknown
7/10/2013,ventura,ca,Volunteer worker died after falling from the fixed steel ladder of a pier onto a park service boat. ,unknown,unknown
7/10/2013,millersburg,oh,Employee died after falling eight feet from a flatbead truck.,unknown,unknown
7/9/2013,lexington,ky,Worker died after falling from ladder while stocking shelves at market.,unknown,unknown
7/9/2013,nowata,ok,Worker died after falling four stories while painting on a hotel roof.,unknown,unknown
7/9/2013,austin,tx,Employee died from apparent electrocution while working on an A/C unit. ,unknown,unknown
7/9/2013,el paso,tx,Worker died after being electrocuted while working on light fixtures.,unknown,unknown
7/8/2013,bittinger,md,Tree service worker electrocuted by high voltage power lines.,unknown,unknown
7/8/2013,claflin,ks,Employee died from exposure to hydrogen sulfide gas while working in an underground saltwater disposal system.,unknown,unknown
7/8/2013,buchanan,tn,Worker electrocuted while removing 277-volt AC wiring.,unknown,unknown
7/8/2013,irving,tx,Employee died from six-foot fall to concrete after contacting an energized junction box.,unknown,unknown
7/8/2013,portland,or,Worker killed after work vehicle's brakes failed causing vehicle to crash through a guardrail and roll down a bank.  ,unknown,unknown
7/8/2013,new town,nd,Two employees died after falling about 225 feet while performing maintenance on a communication tower.  ,unknown,unknown
7/8/2013,claflin,ks,Employee died from exposure to hydrogen sulfide gas while working in an underground saltwater disposal system.,unknown,unknown
7/8/2013,pickstown,sd,Two employees struck and killed by vehicle while they performed field work for fish and wildlife agency.,unknown,unknown
7/8/2013,virginia beach,va, Employee died from ruptured spleen after scraping stomach on bar joists while crawling on walk boards in an attic.,unknown,unknown
7/8/2013,caruthers,ca,Worker died after being runover by a truck.,unknown,unknown
7/7/2013,west union,wv,Worker testing a well hole was killed when a fire erupted at a nearby deisel-powered water pump. ,unknown,unknown
7/7/2013,turlock,ca,"Worker was shot and killed by co-worker's disgruntled spouse, who was attempting to shoot the co-worker. ",unknown,unknown
7/7/2013,west union,wv,Worker testing a well hole was killed when a fire erupted at a nearby deisel-powered water pump. ,unknown,unknown
7/6/2013,okmulgee,ok,Worker died from head injuries on his first day on job after his stand-up forklift hit a shelving unit.,unknown,unknown
7/6/2013,tell city,in,Worker killed after he slipped and fell 50 feet from platform used to perform tank maintenance.,unknown,unknown
7/6/2013,okmulgee,ok,Worker drowned while swimming at Lake Okmulgee.,unknown,unknown
7/5/2013,new york,ny,Employee crushed by pipes that fell from a forklift.,unknown,unknown
7/5/2013,auburn,wa,Worker killed when an alleged drunk driver struck worker's cab. ,unknown,unknown
7/5/2013,richgrove,ca,Worker died from possible heat illness while working at farm.,unknown,unknown
7/5/2013,lakewood,nj,Employee died after falling from a lift in an automotive distribution facility.,unknown,unknown
7/5/2013,chicago,il,Worker struck and killed by train while performing track maintenance.,unknown,unknown
7/5/2013,thousand palms,ca,Emergency rescue worker struck and killed by vehicle while responding to an emergency call on highway ramp.,unknown,unknown
7/5/2013,waterloo,ia,Worker killed after being buried in trench cave-in.  ,unknown,unknown
7/4/2013,chignik,ak,Employee died after entering engine space and falling onto rotating propellar shaft of the vessel.  ,unknown,unknown
7/4/2013,homer,ak,Worker killed when he was pulled into an anchor winch after becoming entangled in an anchor wire rope.,unknown,unknown
7/4/2013,egeik,ak,Employee died after being trapped in a fire on a marine vessel.,unknown,unknown
7/3/2013,watford city,nd,Employee died from possible exposure to chemicals while cleaning the inside of a tank.,unknown,unknown
7/3/2013,la crosse,wi,Worker dies in tugboat that crashed over the roller gates of a river lock.,unknown,unknown
7/3/2013,groveland,ca,"Worker killed when top of oak tree snapped and fell, striking worker's head.",unknown,unknown
7/3/2013,jacksonburg,wv,Truck driver killed after being pinned between a bulldozer and work truck.,unknown,unknown
7/3/2013,ordway,co,Worker struck and killed by a U-shaped metal fastener connected to a pipe line.,unknown,unknown
7/2/2013,auroua,co,Worker electrocuted after making contact with live wire while repairing electrical breaker box.,unknown,unknown
7/2/2013,five points,ca,Worker died from seizure after suffering apparent heat illness while performing farming activities.,unknown,unknown
7/2/2013,stuttgart,ar,Employee died from apparent fall from man lift.,unknown,unknown
7/1/2013,allentown,pa,Employee died from head injuries after falling to the ground from the back of bus/van while loading passenger confined to a wheelchair.,unknown,unknown
7/1/2013,fort smith,ar,Worker died in vehicular accident while moving a cargo truck inside the lot.,unknown,unknown
7/1/2013,oak,ca,Two workers shot and killed at retail store in an apparent robbery.,unknown,unknown
6/29/2013,las vegas,nv,Worker died from 94-foot fall when the wire rope broke during a performance.,unknown,unknown
6/28/2013,yuba city,ca,Worker died from apparent heat stress after suffering a seizure while performing ground preparation.,unknown,unknown
6/28/2013,trabuco canyon,ca,Worker drowned after falling into swimming pool while performing landscaping services.,unknown,unknown
6/27/2013,clayton,nm,Worker killed after being involved in a motor vehicle accident.,unknown,unknown
6/26/2013,san jose,ca,Worker electrocuted when his climbing rope fell onto energized power line.,unknown,unknown
6/25/2013,waterloo,ia,Worker died from head injuries after being struck by powered industrial truck.,unknown,unknown
6/25/2013,monticello,ky,Worker died after falling from bucket truck while cutting tree.,unknown,unknown
6/24/2013,cantril,ia,Worker died after being struck by section of pipe while exiting boom lift that rolled over.,unknown,unknown
6/24/2013,manson,wa,"Worker killed when the orchard tractor fell over six-foot enbankment, rolled down hill and caught fire.",unknown,unknown
6/24/2013,union mills,in,Worker killed when an explosion at grain elevator occurred causing worker to fall 100 feet.,unknown,unknown
6/24/2013,lavergne,tn,"Worker killed when lawnmower overturned, crushing him.",unknown,unknown
6/24/2013,muscatine,ia,Worker died from severe trauma suffered during a tornado.  ,unknown,unknown
6/24/2013,vieques,pr,Worker struck and killed by a concrete beam that fell when a truck crashed into it.,unknown,unknown
6/24/2013,staten island,ny,Worker collapsed and died while pruning hedges. Cause of death under investigation.,unknown,unknown
6/24/2013,upland,ca,Worker drowned after falling into pool while blowing leaves in backyard.,unknown,unknown
6/22/2013,mouthcard,ky,Worker performing landscaping along highway was struck and killed by a motor vehicle.,unknown,unknown
6/22/2013,hughson,ca,Worker fainted and later died after complaining of chest pains while performing outside bench irrigation work.,unknown,unknown
6/20/2013,indianapolis,in,Worker died after falling 15-feet through skylight during roofing repairs.,unknown,unknown
6/19/2013,veedersburg,in,Worker died after being pulled into grain flow while clearing blockage in grain bin. ,unknown,unknown
6/19/2013,des moines,ia,Worker fatally crushed between a garbage truck and parked trailer while directing tow truck.,unknown,unknown
6/18/2013,desert center,ca,Worker died of apparent heat-related illness.,unknown,unknown
6/18/2013,ponce,pr,Worker killed when side walls inside an excavation collapsed.,unknown,unknown
6/18/2013,cambria,ny,Worker killed in a vehicle collision.,unknown,unknown
6/17/2013,lawrenceburg,ky,Worker suffered fatal fall while cutting tree limbs.,unknown,unknown
6/16/2013,smyrna,tn,Worker struck and killed by articulating robot while replacing robot gears.,unknown,unknown
6/15/2013,ontario,ca,Worker crushed and killed by gate while moving cows.,unknown,unknown
6/15/2013,artesia,nm,Worker electrocuted when power line he was repairing contacted another live power line.,unknown,unknown
6/14/2013,rio linda,ca,Worker fatally crushed when delivery truck he was repairing fell on him.,unknown,unknown
6/14/2013,st. carson,ca,Worker died after being caught between a forklift and waste cargo trailer. ,unknown,unknown
6/13/2013,pico rivera,ca,Worker died after falling 17 feet from roof.,unknown,unknown
6/13/2013,sterling,va,Worker killed when caught between the elevator cab and an I-beam while making repairs in elevator shaft.,unknown,unknown
6/13/2013,cupertino,ca,"Worker killed when brakes on tractor failed, causing vehicle to roll hit and hit embankment.",unknown,unknown
6/13/2013,hurley,va,Worker struck and killed by a tree limb.,unknown,unknown
6/12/2013,jackson,mi,Worker died from severe burns after trailer struck a gas line causing an explosion and fire.,unknown,unknown
6/12/2013,bluemont,va,Worker struck in the head and killed when horse he was loading into trailer kicked him.,unknown,unknown
6/11/2013,albuquerque,nm,"Worker crushed and killed when 12,000-pound boom fell on him while changing the boom crane cylinders.",unknown,unknown
6/11/2013,las cruces,nm,Worker killed after being struck in chest by a reciprocating saw.,unknown,unknown
6/11/2013,fulton,md,Worker struck and killed by vehicle while setting cones for road work.,unknown,unknown
6/11/2013,santa clara,ca,Worker killed when struck by elevator counterweight while making repairs.,unknown,unknown
6/9/2013,sunnyvale,ca,Worker shot and killed at worksite parking lot. ,unknown,unknown
6/9/2013,las vegas,nv,Worker on security patrol was shot and killed. ,unknown,unknown
6/8/2013,breaux bridge,la,Employee died from an apparent electrocution while connecting a bin indicator for a chipping unit.,unknown,unknown
6/7/2013,sidney,oh,"A forklift technician died after slipping and falling backwards, striking head on a guardrail.",unknown,unknown
6/7/2013,denmark,wi,Employee working under a sport utility vehicle died from crush injuries when the scissor jack lifting the vehicle failed. ,unknown,unknown
6/6/2013,manchester,ky,Three emergency air evacuation workers killed when helicopter crashed.,unknown,unknown
6/6/2013,miles,tx,Employee drowned after the catloader he was operating fell off of a 30-foot cliff into the river.,unknown,unknown
6/6/2013,manvel,nd,Worker found dead underneath a concrete grinder on a road construction project.,unknown,unknown
6/6/2013,chattanooga,tn,Worker suffered fatal fall while performing mechanical air system service on roof.,unknown,unknown
6/6/2013,fairmont,wv,"Driver killed after trying to stop truck when its brakes released, causing truck to roll backward and strike him.   ",unknown,unknown
6/6/2013,inc. fergus falls,mn,"Worker killed when company van he was repairing rolled off the ramps, crushing him underneath.",unknown,unknown
6/5/2013,summerville,ga,Employee killed after falling 30 feet to lower level during demolition activities.  ,unknown,unknown
6/5/2013,dallas,tx,Two employees were fatally crushed by polyurethane pipes while loading a flatbed trailer. ,unknown,unknown
6/5/2013,big spring,tx,Employee died from apparent heat stress while changing out tong heads during drilling operations. ,unknown,unknown
6/5/2013,west monroe,la,Employee died from fall and crushing injuries after the concrete channels collapsed beneath him while removing roof deck.,unknown,unknown
6/5/2013,portland,or,"Worker killed when the truck he was repairing lurched forward, crushing him under the wheel.",unknown,unknown
6/5/2013,la grande,or,Worker died from 23-foot fall off wooden walkway being built on bridge.,unknown,unknown
6/5/2013,philadelphia,pa,Two employees died when an adjacent 4-story structure under demolition collapsed onto the roof of the store they were working causing it to collapse. ,unknown,unknown
6/4/2013,saginaw,mi,Employee killed after work vehicle was struck by another vehicle.  ,unknown,unknown
6/4/2013,westport,ct,Worker died from head injuries after falling 20 feet from a roof. ,unknown,unknown
6/4/2013,radford,va,Worker killed when tractor-trailer struck him while he removed debris along highway.,unknown,unknown
6/4/2013,dripping springs,tx,"Worker killed when auger he was inside fell to ground, causing machine's side rails to strike worker's neck.",unknown,unknown
6/4/2013,harrisonburg,va,Worker died after falling nearly 10 feet from ladder while painting townhomes.,unknown,unknown
6/4/2013,orlando,fl,Employee died after being pulled against a tree trunk during felling operations.,unknown,unknown
6/4/2013,staten island,ny,Employee found dead under tongue of trailer.,unknown,unknown
6/4/2013,moore,ok,Employee died from head trauma after falling on exterior stairs.,unknown,unknown
6/3/2013,antioch,ca,Worker died from 24-foot fall from roof while making repairs.,unknown,unknown
6/3/2013,spirit lake,ia,Worker struck and killed by a skid loader bucket when the loader tipped forward.,unknown,unknown
6/3/2013,carlsbad,nm,Worker died after falling 25 feet from a rig structure while trying to hook a chain to a ball hook.,unknown,unknown
6/3/2013,milford,nh,Employee died after being crushed by the arms of an unblocked front-end loader.,unknown,unknown
6/2/2013,norfolk,va,Worker killed when crushed between the bottom section of a tractor trailer and the dock. ,unknown,unknown
6/1/2013,south san francisco,ca,Worker killed after falling from a forklift being used to paint a wall. ,unknown,unknown
6/1/2013,cotulla,tx,Employee died from electrical shock while engaged in repairs to electrical system.,unknown,unknown
6/1/2013,chicago,il,Employee died after falling from a ladder while completing a service installation.,unknown,unknown
5/31/2013,blythe,ca,Worker found dead in crop field after checking on irrigation pipes.,unknown,unknown
5/31/2013,st. louis,mo,Worker died after falling from a scaffold while installing tubes for a new HVAC system. ,unknown,unknown
5/31/2013,bronx,ny,"Employee died after the car lift gave way, causing car to fall onto him during repair operations.",unknown,unknown
5/31/2013,conway,wa,Patrol officer struck and killed by truck.,unknown,unknown
5/30/2013,pax,wv,Employee killed after being struck by a clogged and pressurized hose during concrete preparation.,unknown,unknown
5/30/2013,fresno,ca,Worker electrocuted after coming into contact with a live power conductor inside a charging unit.,unknown,unknown
5/30/2013,oakhurst,nj,Worker loading a garbage truck was struck and killed by another vehicle.,unknown,unknown
5/30/2013,rialto,ca,Worker was crushed by forklift.,unknown,unknown
5/29/2013,oakland,ca,Worker died after being caught between two spinners. ,unknown,unknown
5/29/2013,laurel,ms,"Worker killed when a weigh pod from a silo fell on him, knocking him against a steel beam.",unknown,unknown
5/29/2013,college station,tx,"Employee died after being pinned underneath 1,500-pound shoring panels during an excavation.",unknown,unknown
5/29/2013,chino hills,ca,Employee killed when work vehicle's tire blew causing worker to hit guard rail. ,unknown,unknown
5/29/2013,adell,wi,Driver died after being pinned between a conveyor belt and the bottom of a semi-truck. ,unknown,unknown
5/29/2013,columbus,oh,Employee died after being hit by the hospital shuttle bus while walking on hospital's private road.,unknown,unknown
5/29/2013,lafayette,la,Warehouse worker died after falling while operating a forklift picker.,unknown,unknown
5/29/2013,cincinnati,oh,Employee died after being pinned under the front tire of a powered industrial vehicle. ,unknown,unknown
5/29/2013,fort mccoy,wi,"Worker died from head injuries after vehicle he was repairing dropped, pinning him between cab and front bumper.",unknown,unknown
5/28/2013,jackson,tn,Worker killed after being pinned between rear of truck and landing gear of trailer.,unknown,unknown
5/28/2013,georgetown,ms,Two employees died after the gin-pole derrick they were using broke and fell away from a cell phone tower.,unknown,unknown
5/28/2013,providence,ri,Worker killed after being crushed between a truck and loading dock during backing operations.,unknown,unknown
5/28/2013,corpus christi,tx,Worker died after being crushed by a large cylinder during sand blasting operations.,unknown,unknown
5/28/2013,mexico,mo,Warehouse worker died after being crushed by a dockplate during repair and cleaning operations. ,unknown,unknown
5/28/2013,west haven,ct,Worker struck and killed by a train.,unknown,unknown
5/27/2013,wind gap,pa,Worker died after being struck in head by piston that became unhooked from chain.,unknown,unknown
5/27/2013,homeworth,oh,Two workers died after company truck collided with semi-truck during transit.,unknown,unknown
5/27/2013,salado,tx,Worker died after being struck by a rig and elevator after an anchor failed during water well drilling operations.,unknown,unknown
5/27/2013,atu'u,as,Employee died after falling from rafters duing painting operations.,unknown,unknown
5/25/2013,bloomfield,ky,Police officer shot and killed by unknown assailants when he got out of car to remove road debris.,unknown,unknown
5/25/2013,lignite,nd,A temporary employee died after being run over and crushed by a loader. ,unknown,unknown
5/25/2013,san bernadino,ca,Worker crushed by a sliding gate that came off track.  ,unknown,unknown
5/24/2013,chicago,il,Employee died after falling from scaffolding that collapsed while performing tuckpointing at a residential building.,unknown,unknown
5/24/2013,garfield,ar,Employee working on barge died from burns and blunt force trauma after barge exploded during welding operations.  ,unknown,unknown
5/24/2013,new castle,pa,Employee died after being crushed between a box truck and trailer.,unknown,unknown
5/24/2013,elyria,oh,Worker fatally crushed inside a thermo-forming press machine.,unknown,unknown
5/24/2013,san bernadino,ca,Worker struck and killed by train while installing a train derail device.,unknown,unknown
5/23/2013,coatesville,pa,Three employees hospitalized after being burned by hot slag from a furnace. ,unknown,unknown
5/23/2013,maljamar,nm,Worker electrocuted when pole truck hit an overhead power line.,unknown,unknown
5/23/2013,salt lake city,ut,"Worker crushed and killed when 2,000-pound container fell on him.",unknown,unknown
5/23/2013,harrisonville,mo,Worker fatally crushed when two 2x8 vertical beams fell on him.,unknown,unknown
5/23/2013,riviera beach,fl,Worker died from oxygen deficient atmosphere in a confined space. ,unknown,unknown
5/23/2013,lancaster,oh,Employee died after falling through roof while inspecting for wind damage.,unknown,unknown
5/23/2013,bethesda,md,"Worker crushed by scaffolding during relocation of a 44,000-pound section of concrete.",unknown,unknown
5/22/2013,pocatello,id,Worker died from burn injuries after the release of ammonia.,unknown,unknown
5/22/2013,pomona,ca,Worker killed when industrial truck collided with another vehicle. ,unknown,unknown
5/22/2013,livermore,ca,Worker killed when section of pipe flew up from the road striking vehicle windshield.,unknown,unknown
5/22/2013,livermore,ca,Worker fatally crushed by large panel of concrete that fell from forklift.,unknown,unknown
5/22/2013,bear creek,pa,Employee died after being hit by a vehicle while he was setting up a roadway workzone. ,unknown,unknown
5/22/2013,birmingham,al,Employee electrocuted when the pole on digger derrick truck contacted an electrical line.,unknown,unknown
5/22/2013,pomona,ca,"Worker, standing outside of vehicle, was struck and killed when his vehicle was rear-ended causing it to hit him.",unknown,unknown
5/21/2013,brooklyn,ny,Employee died after falling from the third floor level while sheathing exterior of home.,unknown,unknown
5/21/2013,hightown,va,Worker killed after being struck by tree.,unknown,unknown
5/21/2013,bath,pa,Employee died after falling 22 feet from roof while installing timbers for a barn under construction.,unknown,unknown
5/21/2013,dillsburg,pa,Employee died after being run over by a vehicle while delivering home heating oil. ,unknown,unknown
5/21/2013,lakeway,tx,Employee fatally crushed when equipment slid down incline and rolled over him.,unknown,unknown
5/21/2013,superior,wi,Employee fatally injured after being caught between a power roller and conveyor belt.,unknown,unknown
5/20/2013,sequin,wa,Worker died when his vehicle was unable to stop or avoid the vehicle in front that made a sudden turn.,unknown,unknown
5/20/2013,grapevine,tx,Employee died after falling 20 feet while engaged in framing activities at new residential home.  ,unknown,unknown
5/20/2013,cougar,wa,Worker struck and killed by falling tree.,unknown,unknown
5/20/2013,owensboro,ky,Worker electrocuted while painting a bridge.,unknown,unknown
5/17/2013,zionville,nc,Worker in logging crew struck and killed by a falling limb.  ,unknown,unknown
5/17/2013,greenville,ky,Worker struck and killed by lid when a 55-gallon drum exploded.,unknown,unknown
5/17/2013,merrillville,in,Worker electrocuted while installing a new water main.,unknown,unknown
5/17/2013,balltimore,md,Worker crushed and killed by forklift truck and box truck.,unknown,unknown
5/17/2013,camden,nj,Worker crushed and killed when a wall collapsed on him.,unknown,unknown
5/17/2013,las vegas,nv,Worker died when an empty tanker truck he was welding exploded.,unknown,unknown
5/17/2013,oakland,ca,Worker presumed dead after his vehicle was struck by utility tractor and pushed in the bay. Worker's body has not been found.,unknown,unknown
5/17/2013,fort recovery,oh,Employee died from asphyxiation when his apron became entangled in a rotating wire brush while cleaning meat grinding machine.,unknown,unknown
5/17/2013,manalapan,nj,Worker died after tractor rolled over him while trying to pull a tree from the ground.,unknown,unknown
5/16/2013,aurora,il,Worker died after being struck by a 500-pound piece of angle iron.,unknown,unknown
5/16/2013,evanston,il,Employee was struck and killed by construction materials that fell from six stories above.  ,unknown,unknown
5/16/2013,saraland,al,Employee electrocuted while performing repairs on power system equipment.,unknown,unknown
5/16/2013,daphne,al,Employee died from head injuries after falling from a structure while installing trusses.,unknown,unknown
5/16/2013,ely,mn,Worker struck and killed by tree during maintenance services.,unknown,unknown
5/15/2013,hato rey,pr,Worker died from 20-foot fall from roof while performing waterproofing services. ,unknown,unknown
5/15/2013,columbus,ms,Employee died after being crushed between auger and frame of a concrete paver.,unknown,unknown
5/15/2013,st. louis,mo,Machine operator died from electrocution after contacting live electricity in an electrical cabinet. ,unknown,unknown
5/14/2013,hiawatha,ks,Employee died after falling into food processing equipment while attempting to clear a jam.  ,unknown,unknown
5/14/2013,commerce city,co,Construction worker died after falling nearly 30 feet to concrete floor.,unknown,unknown
5/14/2013,dallas,tx,Worker died after being injured while lifting a truck break drum.,unknown,unknown
5/14/2013,vero beach,fl,Worker died after falling from a 10-foot ladder while picking oranges.,unknown,unknown
5/13/2013,miami,fl,Worker died after falling from 7th floor while straightening rebar inside concrete wall opening.,unknown,unknown
5/13/2013,murrieta,ca,"Worker killed when forklift tipped over, crushing him.",unknown,unknown
5/13/2013,winston salem,nc,"Worker killed when bucket lift malfunctioned during tree trimming, causing worker to fall 35 feet.",unknown,unknown
5/12/2013,fort madison,ia,Worker struck and killed by falling tree limb while performing tree trimming operations. ,unknown,unknown
5/12/2013,springs,wv,Employee struck and killed by tree limb during tree cutting operations.,unknown,unknown
5/10/2013,chattanooga,tn,Worker struck and killed when a silo head fell from crane.,unknown,unknown
5/10/2013,romulus,mi,Worker died after a dumpster fell and crushed him.,unknown,unknown
5/9/2013,ferndale,mi,Worker suffered fatal injuries after falling 18 feet from roof.,unknown,unknown
5/9/2013,bloomingdale,il,Worker died after being pinned under a steel coil.,unknown,unknown
5/9/2013,richmond,tx,Employee died after being caught between two tractor graters.  ,unknown,unknown
5/9/2013,austin,tx,Worker died after being crushed under a ditch digger when it rolled down a steep hill.  ,unknown,unknown
5/9/2013,yucca valley,ca,Worker killed after being shot during carjacking.,unknown,unknown
5/9/2013,birmingham,al,"Worker performing warehouse operations died after being pinned between a load and bundles weighing more than 4,000 pounds.",unknown,unknown
5/8/2013,east moline,il,Worker died after semi-trailer collapsed on him during repairs.,unknown,unknown
5/8/2013,elizabeth,nj,Worker killed when vehicle elevated by forklift and chain fell on him while performing repairs.,unknown,unknown
5/8/2013,morrison,ok,Truck driver died after vehicle was struck by train at railroad crossing.  ,unknown,unknown
5/8/2013,rothbury,mi,Worker died after falling 30 feet through skylight during HVAC removal operations.,unknown,unknown
5/8/2013,westland,mi,Worker died when roof collapsed while fighting a fire at a mall.,unknown,unknown
5/7/2013,danville,in,Worker spraying a building with insulation fell approximately 10 feet.,unknown,unknown
5/7/2013,orono,me,Foreman struck and killed by vehicle while constructing a driveway.,unknown,unknown
5/7/2013,union city,ca,Worker died from head injuries when a cart he was pushing was struck by a forklift.,unknown,unknown
5/7/2013,coconut creek,fl,Worker died after falling from ladder while installing air conditioning ducts at construction site.,unknown,unknown
5/7/2013,myton,ut,Worker crushed and killed when a 40-barrel tank exploded at a well site.,unknown,unknown
5/7/2013,chamblee,ga,"Employee died after the scissor lift he was inside malfunctioned, pinning worker between the lift and a pipe. ",unknown,unknown
5/6/2013,runge,tx,Worker died when a flare line pipe struck his head and neck while he attached piping to a well head.,unknown,unknown
5/6/2013,jacksonville,tx,Employee killed when struck by pneumatic gates while unplugging the discharge chute to an asphalt silo.,unknown,unknown
5/6/2013,miami,fl,Employee died after falling from 20-foot ladder while applying caulking inside a warehouse.,unknown,unknown
5/6/2013,kenosha,wi,Driver suffered fatal injuries after truck rolled backward onto him while at a loading dock.,unknown,unknown
5/5/2013,fayetteville,ar,Employee died in a trench collapse. ,unknown,unknown
5/5/2013,janesville,wi,Tractor-trailer driver died after falling from his truck cab at a home improvement store. ,unknown,unknown
5/4/2013,canton,oh,Two carpentry employees died when the crane boom they were using to lift a load fell on them.,unknown,unknown
5/3/2013,denver,co,Worker fatally crushed when the hydraulic compacting mechanism on rear section of trash truck activated.,unknown,unknown
5/3/2013,grnbury,tx,Employee died of head trauma after being caught in machine tool.,unknown,unknown
5/3/2013,panama city beach,fl,Employee died after being caught in and crushed by an automated bowling pin setting machine. ,unknown,unknown
5/3/2013,brooklyn,ny,Employee died after falling four stories to the bottom of an elevator shaft.,unknown,unknown
5/3/2013,caryville,tn,Worker struck and killed by a falling tree.,unknown,unknown
5/3/2013,fremont,oh,Employee killed when oncoming vehicle crashed into work vehicle.,unknown,unknown
5/3/2013,constantia,ny,Employee struck and killed by tree while performing logging operations.,unknown,unknown
5/3/2013,los angeles,ca,Worker found dead during tree trimming operations.,unknown,unknown
5/3/2013,marmarth,nd,Worker died from chest injuries after a belt drive from an oil well pumper unit fell on him.,unknown,unknown
5/2/2013,chama,nm,Worker died when tanker truck rolled over.,unknown,unknown
5/2/2013,mansfield,tx,"Employee killed after 17,000-pound metal coils being moved by a crane fell on him.",unknown,unknown
5/2/2013,point comfort,tx,At least three employees were hospitalized for burns when a flash fire occurred at a plastic resins and petrochemical plant. ,unknown,unknown
5/2/2013,appleton,wi,Farm worker died after being caught in auger.,unknown,unknown
5/2/2013,plainfield,wi,Worker died after being struck and pinned beneath the landing gear of a semi-truck backing up to loading dock.,unknown,unknown
5/2/2013,point comfort,tx,At least three employees were hospitalized for burns when a flash fire occurred at a plastic resins and petrochemical plant. ,unknown,unknown
5/1/2013,coral gables,fl,Employee died after falling nearly 20 feet while installing plants on the inside of a newly constructed nursing facility.,unknown,unknown
