incident_date,city,state,description,plan,citation
12/19/2011,connellsville,pa,"Worker was crushed by two 1,100-lb. bales of recycled paper that collapsed on top of him.",unknown,unknown
12/19/2011,unicoi,tn,Worker trimming trees alongside the road was struck and killed by a passing car.,unknown,unknown
12/20/2011,ann arbor,mi,Worker was crushed beneath a hydraulic excavator.,unknown,unknown
12/20/2011,dayton,oh,Worker sweeping up pieces of paper was killed when six bales of paper fell on him.,unknown,unknown
12/21/2011,langhorne,pa,Worker was struck and killed by the cab of a tractor trailer truck that was being moved.,unknown,unknown
12/16/2011,taunton,ma,Worker cleaning the pump feeder skid machine was pulled into it and crushed between the machine's two augers.,unknown,unknown
12/18/2011,palm harbor,fl,Worker moving traffic control equipment from one side of the street was struck and killed by a vehicle.,unknown,unknown
12/20/2011,gainesville,ga,Worker handling materials inside of a humidity chamber died from injuries after an explosion occurred.,unknown,unknown
12/22/2011,tempe,az,Worker was crushed by a stack of stone slabs.,unknown,unknown
12/24/2011,smithton,il,Worker was found laying on the ground with his arm in a manhole.,unknown,unknown
12/25/2011,portage,wi,Worker was crushed by a glass plate that fell on him while unloading.,unknown,unknown
12/26/2011,bonita springs,fl,Worker was electrocuted while repairing a beacon at the top of a communications tower.,unknown,unknown
12/28/2011,o'fallon,il,Worker performing roofing activities died when he fell more than two stories to the concrete.,unknown,unknown
12/28/2011,seminole,fl,Worker was shot during a robbery.,unknown,unknown
12/28/2011,arcadia,fl,Worker was picking oranges and died after falling from a ladder.,unknown,unknown
12/30/2011,newark,nj,Worker died after he was caught in a moving conveyor belt.,unknown,unknown
10/27/2011,winnemucca,nv,Worker died inside of a water truck after it rolled down an embankment.,unknown,unknown
11/13/2011,livermore,ca,Worker collapsed for unknown reasons.,unknown,unknown
11/16/2011,carson,ca,Worker died after being struck by a trailer.,unknown,unknown
12/6/2011,san diego,ca,Worker operating a boom lift died from head injuries when lift tipped over.,unknown,unknown
12/7/2011,kearney,ne,Worker was caught between bar steel feeder and press.,unknown,unknown
12/20/2011,labadie,mo,Worker died after falling 80 feet from a scaffold.,unknown,unknown
12/20/2011,dickinson,nd,Worker was engulfed when the sewer and water trench he was digging caved in.,unknown,unknown
12/23/2011,raleigh,nc,"Worker transferring a product from a tanker died from injuries when a pressurized vessel cover struck him, causing him to fall.",unknown,unknown
12/24/2011,dekalb,tx,Highway worker died from head injuries after falling off the back of truck.,unknown,unknown
12/27/2011,staten island,ny,Worker died after he fell from an elevated platform.,unknown,unknown
12/28/2011,st. paul,mn,Worker stripping and waxing floors died from a heart attack. There will be no OSHA inspection.,unknown,unknown
12/29/2011,jupiter,fl,Worker removing a phone line was electrocuted when he cut into a live power line.,unknown,unknown
12/30/2011,southold,ny,Worker died from burns after heating a valve with a torch during a fuel transfer operation.,unknown,unknown
12/30/2011,west chester,oh,Worker died after slipping and falling off a commercial building roof.,unknown,unknown
12/30/2011,challenge,ca,Worker died from a stroke.,unknown,unknown
1/3/2012,san antonio,tx,Worker was struck and killed by a commercial vehicle near the delivery ramp.,unknown,unknown
1/3/2012,brooksville,fl,Worker drowned while collecting golf balls from the bottom of a golf course pond.,unknown,unknown
1/3/2012,hillsborough,nc,Worker was struck and killed by a metal pry bar when working on the brakes of a vehicle.,unknown,unknown
1/4/2012,st. john,ks,"Worker was operating a skid steer loader and slipped out of the loader, crushing the left side of his chest.",unknown,unknown
1/4/2012,moselle,ms,Worker was electrocuted while performing overhead powerline construction.,unknown,unknown
1/4/2012,new orleans,la,Worker was crushed when the forklift he was operating overturned.,unknown,unknown
1/4/2012,ft. polk,la,Worker lifting materials using a boom lift was electrocuted after the boom contacted a live power line.,unknown,unknown
1/4/2012,houston,tx,Worker was struck and killed by a forklift.,unknown,unknown
1/4/2012,duncansville,pa,Worker using a chain saw to cut down trees was struck and killed by falling limbs from another tree.,unknown,unknown
1/5/2012,bastrop,la,Worker delivering a load of rocks in a Bob truck was crushed between the bed and cab.,unknown,unknown
10/2/2011,philadelphia,pa,"Worker unloading cases of soda from a delivery truck was killed when the truck door hit him on the head, causing him to fall and hit his head on the concrete.",unknown,unknown
12/14/2011,piscataway,nj,Worker was caught between a forklift and a storage rack.,unknown,unknown
12/20/2011,brookhaven,ms,Worker was struck and killed by a tree he was cutting down.,unknown,unknown
12/23/2011,dallas,tx,Worker performing electrical contract work suffered a heart attack.,unknown,unknown
12/23/2011,antioch,il,Worker was found unresponsive on the floor. Cause of death not yet determined.,unknown,unknown
12/30/2011,buttom willow,ca,Worker was struck and killed by another worker driving a loader.,unknown,unknown
1/3/2012,laytonville,ca,Worker found dead in a storage area. Cause of death pending.,unknown,unknown
1/4/2012,santa fe springs,ca,Worker died when he was caught between a truck and a loading dock.,unknown,unknown
1/5/2012,tacoma,wa,Worker was killed after being caught between a truck's driveshaft.,unknown,unknown
1/6/2012,ft. pierce,fl,Truck repairman was killed when the truck he was repairing fell on him.,unknown,unknown
1/6/2012,san antonio,tx,Worker repairing a roof died after he fell approximately 25 feet to the concrete ground.,unknown,unknown
1/6/2012,houston,tx,Worker installing a stormwater drainage pipe inside a trench was buried under soil when the trench collapsed.,unknown,unknown
1/7/2012,killdeer,nd,Worker switching tanks at a flow testing facility was found dead on the catwalk of a tank battery.,unknown,unknown
1/9/2012,newark,nj,Worker was run over by a garbage truck while on a collection route.,unknown,unknown
1/9/2012,ignacio,co,Worker transporting water from a water truck was run over and killed when the truck's brakes failed.,unknown,unknown
1/10/2012,st. louis,mo,Worker was crushed by the Brause clam shell press machine he was operating.,unknown,unknown
1/10/2012,minster,oh,Worker operating an overhead crane to move a foundry flask died when caught between two flasks.,unknown,unknown
1/10/2012,tampa,fl,Worker was struck and killed by a passing vehicle.,unknown,unknown
1/10/2012,lancaster,oh,Worker changing a tire on earthmoving equipment was crushed between a block of wood and the equipment.,unknown,unknown
1/11/2012,detroit,mi,Worker died after falling from the underside of a bridge into a river.,unknown,unknown
1/11/2012,trenton,mi,Worker committed suicide inside a service vehicle with a service-issued firearm.,unknown,unknown
12/12/2011,laurel,ms,"Worker was removing a ladder stuck in mud and briars. The ladder flew up and hit the worker on the back, fatally injuring the worker.",unknown,unknown
1/4/2012,san luis obispo,ca,Worker was on a training hike when he collapsed.,unknown,unknown
1/9/2012,moose,wy,Worker fell 15 feet while dismantling a make-shift scaffold.,unknown,unknown
1/11/2012,turlock,ca,"After a jack broke, vehicle fell on worker.",unknown,unknown
1/11/2012,west springfield,ma,Worker fell through floor openings from the second floor to the basement.,unknown,unknown
1/12/2012,nevada city,ca,Worker was decapitated after being entangled in a rope caught in a wood chipper.,unknown,unknown
1/12/2012,jacksonville,fl,Worker was killed when he reached up to close a fuse feeding a 26 KV transmission circuit.,unknown,unknown
1/12/2012,magnolia,ar,Worker drowns after falling out of a boat while performing maintenance on an irrigation pump.,unknown,unknown
1/12/2012,miami,fl,Worker was struck by a vehicle.,unknown,unknown
1/13/2012,coral gables,fl,Worker was struck by welding machine cart that came loose while the welding machine was being lifted.,unknown,unknown
1/16/2012,aliquippa,pa,Worker was struck and killed by a powered industrial truck.,unknown,unknown
1/16/2012,scarborough,me,Worker died after falling 50 feet from a utility pole.,unknown,unknown
1/17/2012,davenport,ia,Worker was crushed between a dolly and a trailer while attempting to hook two trailers together.,unknown,unknown
1/18/2012,hunter,ny,"Worker slid off the trail and into the woods, striking a tree.",unknown,unknown
1/20/2012,marysville,ks,"Worker was lifting a piece of tubing that fell off its cribbing while being hoisted. The tubing rolled, pinning the worker to the concrete floor.",unknown,unknown
1/20/2012,saint elmo,il,Worker was traveling in a backhoe and was crushed after the backhoe toppled into a ditch.,unknown,unknown
10/1/2011,lawrenceville,ga,Worker was framing a house and fell 3 stories.,unknown,unknown
12/15/2011,escanaba,mi,Employee was found next to a fire extinguisher the worker was inspecting.,unknown,unknown
1/2/2012,boynton beach,fl,Worker was loading a vehicle onto a tow truck when he was struck by a car.,unknown,unknown
1/3/2012,ann arbor,mi,Worker fell while drilling a floor joist on a 6-foot step ladder.,unknown,unknown
1/5/2012,kennewick,wa,Worker fell while standing on a beam without fall protection.,unknown,unknown
1/10/2012,harwood heights,il,Worker died after falling.,unknown,unknown
1/11/2012,dallas,tx,Worker fell through an unguarded skylight after exiting from an aerial lift and walking onto a roof.,unknown,unknown
1/18/2012,solon,oh,"Employee was performing assembly work when worker fell to the floor, suffering an apparent seizure.",unknown,unknown
1/19/2012,itta bena,ms,"Employee was working in a 60,000 bushel grain silo when the worker sank and was engulfed in 20,000 bushels of soybean.",unknown,unknown
1/19/2012,east bernstadt,ky,Worker was pinned between a trash compactor and a truck.,unknown,unknown
1/20/2012,garfield,nj,"Worker was working underneath a forklift when the jack used to lift the forklift failed, crushing the worker.",unknown,unknown
1/20/2012,edina,mn,Worker was struck by a truss and fell.,unknown,unknown
1/22/2012,davenport,fl,Worker fell from a forklift and was then run over by the forklift.,unknown,unknown
1/23/2012,tilden,tx,"Worker was working at the base of an oil rig when a valve separated from piping, fell and struck the worker.",unknown,unknown
1/23/2012,kingsmill,tx,"Worker was working in a bucket truck 20 feet high, replacing old power lines to new lines and collapsed in the truck.",unknown,unknown
1/24/2012,jacksboro,tx,Worker was found underneath truck after performing work on semi-trailer truck.,unknown,unknown
1/24/2012,cleveland,oh,A building under demolition collapsed killing two workers.,unknown,unknown
1/24/2012,san juan,pr,Worker was cutting concrete from a mobile scaffold when a roof collapsed and debris hit the workers head.,unknown,unknown
1/25/2012,queensbury,ny,Worker was trapped under a log.,unknown,unknown
1/25/2012,houston,tx,Worker dies from burns when a tank that once contained gasoline explodes.,unknown,unknown
1/26/2012,omaha,ne,Worker was pinned by a panel van truck against the wall of the building.,unknown,unknown
1/27/2012,ashland,oh,Worker was struck by a piston that was ejected from a machine.,unknown,unknown
12/29/2011,mobile,al,"Worker performing inventory of steel coils was killed after being pinned between a 21,000 pound steel roll and a forklift's counterweight.",unknown,unknown
1/3/2012,toledo,oh,Worker killed after shirt was caught in a roller conveyor.,unknown,unknown
1/11/2012,laredo,tx,Hydraulic system blew back striking worker on the head.,unknown,unknown
1/23/2012,trenton,tn,Worker was killed when a building under construction collapsed.,unknown,unknown
1/23/2012,orting,wa,Worker died from a head injury while cutting fallen trees and tree limbs.,unknown,unknown
1/25/2012,tallassa,al,Worker demolishing a single story structure was killed when the structure collapsed.,unknown,unknown
1/26/2012,houston,tx,Worker installing a steel girt to a prefabricated building died from a 40-foot fall onto a concrete surface.,unknown,unknown
1/26/2012,lafayette,la,Worker demolishing a storage area was crushed between a fallen ceiling and the wall.,unknown,unknown
1/26/2012,trinidad,ca,Worker walking down cut-tree-logs fell between the logs and was crushed as the logs rolled together.,unknown,unknown
1/26/2012,north bergen,nj,Worker was crushed by the arm of a skid steer.,unknown,unknown
1/26/2012,calhoun,ga,Worker checking the rear brakes on his truck died after the truck ran over him.,unknown,unknown
1/27/2012,cookeville,tn,Worker trying to re-enter moving tractor trailer was caught between truck and trailer.,unknown,unknown
1/27/2012,mequon,wi,Worker died after falling off of a roof.,unknown,unknown
1/27/2012,kenner,la,Worker picking up trash on building roof died after falling more than 20 feet and hitting a trash dumpster.,unknown,unknown
1/27/2012,keene,nc,Worker was killed in a boiler explosion on an oil drilling rig.,unknown,unknown
1/27/2012,lavergne,tn,Worker offloading steel coil was pinned between truck bed and coil.,unknown,unknown
1/30/2012,gary,in,Worker was crushed between two railcars.,unknown,unknown
1/30/2012,stanley,wi,"Worker was herding and was exposed to animal interaction hazards, possible heart attack or animal contact.",unknown,unknown
1/30/2012,elkhart,in,Worker pushing a welding cart died from injuries after slipping and falling backwards.,unknown,unknown
1/30/2012,cornell,wi,Worker was struck and killed by a log skidder as it rolled down a hill.,unknown,unknown
1/30/2012,pascagoula,ms,Worker preparing to refill a sand blast pot was killed when the pressurized vessel exploded after he lifted the lid.,unknown,unknown
1/31/2012,new town,nd,Worker was struck and killed by a backhoe blade during electrical installation operations.,unknown,unknown
2/1/2012,houston,tx,Worker repairing a hydrotester in a pipe manufacturing facility was killed after being struck on the head by a pipe on a conveyor belt.,unknown,unknown
2/2/2012,huntington beach,ca,Worker drowned while cleaning a boat at the harbor.,unknown,unknown
2/3/2012,woodward,ok,Worker unloading an A leg of a derrick died after he was struck and pinned under several falling A legs.,unknown,unknown
1/13/2012,spokane,wa,Worker sustained a head injury after tripping on a curb while performing traffic control. Worker succumbed to this injury 1/29/2012.,unknown,unknown
1/16/2012,bessemer city,nc,Worker died after falling 16 feet through a skylight to a concrete floor.,unknown,unknown
1/18/2012,hastings,ne,Worker dies when he is pulled into a conveyor after his scarf gets caught in the machine.,unknown,unknown
1/23/2012,bronx,ny,Worker was killed after the vehicle blocking a work zone was struck by an intermodal container.,unknown,unknown
1/30/2012,san diego,ca,Worker was struck and killed by an airplane propeller while trying to start engine.,unknown,unknown
1/31/2012,tampa,fl,Worker demolishing a metal container for scrap was killed when the panel struck his head.,unknown,unknown
2/1/2012,wauneta,ne,Worker using an auger to fill truck with feed pellets was found dead inside the truck bin.,unknown,unknown
2/2/2012,amarillo,tx,Worker using ladder to apply texture to drywall died after falling 10 feet and landing on his head.,unknown,unknown
2/3/2012,shawnee,ks,Worker on a trash collection route was run over and killed by the trash truck.,unknown,unknown
2/3/2012,keene,nd,Worker died after falling 14 feet during rig tear-down operations.,unknown,unknown
2/3/2012,plano,tx,"Carpet cleaning worker died from apparent asphyxiation after being found inside a garage, at the back of his parked work van where the cleaning machine was running.",unknown,unknown
2/5/2012,karman,ca,Worker washing concrete floor died after falling 12 feet over guard railing.,unknown,unknown
2/7/2012,greenville,tn,Worker died when he fell from roof.,unknown,unknown
2/8/2012,moses lake,wa,Worker was crushed when a portion of an ecology wall fell.,unknown,unknown
2/8/2012,columbiana,oh,Worker struck in the leg by a pipe died after falling and hitting his head.,unknown,unknown
2/8/2012,frederiksted,vi,Worker installing telecommunication cables near a main road was struck and killed by a moving vehicle.,unknown,unknown
2/8/2012,rancho cucamonga,ca,Worker was found unresponsive on the floor.,unknown,unknown
2/8/2012,westphalia,mi,Worker was run over and killed by a front-end loader.,unknown,unknown
2/9/2012,memphis,tn,"Worker was crushed by a 1,500-pound roll of paper when it slipped out of a forklift clamp.",unknown,unknown
2/9/2012,kingsport,tn,Worker was struck and killed by a vehicle while carrying equipment across highway.,unknown,unknown
2/10/2012,ocala,fl,Worker treating a horse inside a hyperbaric oxygen therapy chamber was killed when an explosion occurred inside the chamber.,unknown,unknown
1/9/2012,cumming,ga,Worker operating a skid steer was killed when a fallen tree pinned him against the seat bar.,unknown,unknown
2/8/2012,columbia,nc,Worker caught between a truck and a loading dock died from injuries.,unknown,unknown
2/9/2012,council bluffs,ia,"Worker who was overcome by vapors while refinishing a bathtub, died from asphyxiation.",unknown,unknown
2/10/2012,stanfield,az,Worker died from a head injury after falling off a ladder.,unknown,unknown
2/10/2012,exeter,pa,Worker was struck by machine and caught in driveshaft of hammermill used to dig frost.,unknown,unknown
2/11/2012,harpursville,ny,Worker was struck and killed by a skid steer bucket.,unknown,unknown
2/14/2012,orange park,fl,Worker was crushed by a bobcat that flipped during a wind gust.,unknown,unknown
2/14/2012,denver,co,Worker was caught between a forklift and a coil of steel.,unknown,unknown
2/16/2012,plaza,nd,Worker operating equipment that injected nitrogen into an oil well was found dead.,unknown,unknown
2/16/2012,harpers ferry,wv,Worker fell to the floor.,unknown,unknown
2/7/2012,garden city,tx,Worker performing pre-fracking operations was struck and killed when a pipe exploded under pressure.,unknown,unknown
2/8/2012,bernard,ia,Worker died from head injuries after falling 15 feet while doing construction work.,unknown,unknown
2/17/2012,phoenix,az,Worker was crushed between two vertically moving conveyor belts.,unknown,unknown
2/18/2012,orange,tx,Worker was crushed when a load on a forklift fell.,unknown,unknown
2/18/2012,clinton,nc,Worker emptying waste water sludge into a tanker truck died from exposure to toxic gas.,unknown,unknown
2/19/2012,savannah,ga,Worker using knife to cut wire cut his finger. He fainted and later died from head injuries after falling to concrete floor.,unknown,unknown
2/19/2012,skyomish,wa,Worker participating in a video shoot at a ski resort was killed during an avalanche.,unknown,unknown
2/20/2012,three rivers,tx,Worker died when caught between a tractor and a trailer while hooking them together.,unknown,unknown
2/20/2012,watonga,ok,Worker replacing lightning arresters on electrical lines was electrocuted after touching an energized line.,unknown,unknown
2/21/2012,palm harbor,fl,Worker died after falling out of a golf cart.,unknown,unknown
2/22/2012,sacramento,ca,Worker was struck and killed by a vehicle exiting the car wash.,unknown,unknown
2/22/2012,palmetto,ga,"Worker performing residential construction died when he fell off the roof, landing on the lower deck.",unknown,unknown
2/23/2012,gatlinburg,tn,Worker was working adjacent to an embankment when it collapsed.,unknown,unknown
2/23/2012,streetsbooro,oh,Worker unloading a general merchandise truck died from apparent heart attack.,unknown,unknown
2/2/2012,birmingham,al,"Worker loading steel coils onto an uncoiler died after being found with his head caught between 14,000-pound coils.",unknown,unknown
2/17/2012,leary,tx,Worker operating a jib crane was killed when the steel column supporting the crane fell off its support base causing the column and crane to collapse on him.,unknown,unknown
2/21/2012,elkin,nc,Worker was killed when a hydraulic lift fell on him.,unknown,unknown
2/21/2012,honolulu,hi,Worker died from falling debris while working in a trench.,unknown,unknown
2/22/2012,dallas,ga,Worker wearing a horizontal lifeline that was connected to an aircraft hangar under construction was killed when the building collapsed.,unknown,unknown
2/22/2012,clanton,al,Worker trying to remove the oil filter from underneath a forklift was killed when the jack used to elevate the forklift fell on him.,unknown,unknown
2/23/2012,sealy,tx,"Worker inside of a scissor lift died when trusses hit the lift, tipping it over.",unknown,unknown
2/23/2012,sherman,ms,Worker operating a compactor machine used to pack together cut farm crops died after being caught inside the machine.,unknown,unknown
2/23/2012,gatlinburg,tn,Worker was asphyxiated when an unshored wall collapsed while he was cutting rebar inside of a basin.,unknown,unknown
2/27/2012,atlanta,ga,"Worker standing on a scaffold platform was killed when a forklift hit the platform, which then hit a building under construction. The worker fell and the building collapsed on him.",unknown,unknown
2/27/2012,cleveland,tx,Worker helping to cut down trees was struck and killed by a 55-foot tree being cut by another worker.,unknown,unknown
2/28/2012,anmoore,wv,Worker died from abdominal wounds when a part from a metal-cutting machine struck him.,unknown,unknown
2/28/2012,lavergne,tn,Worker died after being pinned under the front tire while attempting to stop an unattended moving tractor.,unknown,unknown
2/29/2012,odessa,tx,Four workers were hospitalized when a flash fire occurred while they cut bolts off an abandoned pipeline.,unknown,unknown
2/29/2012,houston,tx,Worker died from injuries when a rail car cover struck his head and crushed his chest.,unknown,unknown
2/29/2012,houston,tx,Worker putting steel I-beams on blocks was killed when a beam struck his head and chest.,unknown,unknown
3/1/2012,kingfisher,ok,Worker surveying a wheat field was struck and killed by a train as he crossed a railroad track.,unknown,unknown
3/2/2012,tiffin,oh,Worker was struck and killed by a vehicle while operating a water valve.,unknown,unknown
3/2/2012,ashland,ky,Worker performing machine maintenance was crushed between a conveyor belt and machine frame after an unexpected start-up.,unknown,unknown
12/4/2011,union point,ga,Worker operating a bobcat at a recreational resort died when a tree limb pierced a main vein/artery.,unknown,unknown
2/27/2012,kerkhoven,mn,Worker was struck by grain-bin jack.,unknown,unknown
2/28/2012,bensenville,il,Worker loading a dumpster on a truck at a waste services facility was found pinned between the truck and rail system.,unknown,unknown
3/2/2012,palermo,nd,"Worker performing piping work died from injuries sustained when his life line broke, causing him to fall 75 feet.",unknown,unknown
3/2/2012,flowery branch,ga,Worker operating a metal wiring machine was killed when he reached into the machine and was pulled in.,unknown,unknown
3/2/2012,harlem,ga,Worker installing a new compressed air pipe was killed when the pipe exploded and struck his head.,unknown,unknown
3/3/2012,decatur,al,Worker repairing an off-road tire was killed when the multi-piece rim exploded and struck him.,unknown,unknown
3/6/2012,eagle pass,tx,Worker using an aerial lift to paint air ducts died after falling nearly 30 feet from a catwalk.,unknown,unknown
3/6/2012,chicago,il,Construction manager driving his truck on worksite suffered an apparent heart aneurism causing him to lose control of vehicle and strike a piece of construction equipment.,unknown,unknown
3/6/2012,calvert,al,Worker installing duct work in building under construction died after falling 60 feet.,unknown,unknown
3/7/2012,hazelwood,mo,Worker using a portable ladder to hook a hose to a fuel tank truck died after falling 10 feet off the ladder to pavement.,unknown,unknown
3/8/2012,massapequa,ny,Worker died after falling while trimming trees.,unknown,unknown
2/24/2012,franklin,ky,Worker in a tool manufacturing facility broke his neck when he was pulled into a machine used to rotate and shape metals.,unknown,unknown
2/27/2012,auburn,al,Worker performing duties inside a highway construction zone was struck and killed by a passenger vehicle.,unknown,unknown
2/29/2012,laton,ca,Worker at an oil rig was killed when a 300-pound clamp that he tried to attach to a well drilling machine fell on him.,unknown,unknown
3/6/2012,memphis,tn,"One worker was killed, two were burned, when a gas pipe they were working on exploded.",unknown,unknown
3/7/2012,coral gables,fl,Worker using an extended saw to cut down tree palms was electrocuted when the palm swayed and touched a power line.,unknown,unknown
3/9/2012,houston,tx,"One worker was killed, two injured, when a stack of 1,400-pound metal casting molds fell on top of them while they were on break inside an aluminum and metals facility.",unknown,unknown
3/10/2012,st. clair shores,mi,Worker inside a roadway work zone was struck and killed by a vehicle.,unknown,unknown
3/11/2012,steelton,pa,Cab driver was shot and killed.,unknown,unknown
3/12/2012,pearland,tx,Worker using a forklift to move machinery died after becoming pinned between the forklift and the pallet rack.,unknown,unknown
3/12/2012,milwaukee,wi,A housekeeping employee was found on the bathroom floor: possible heart attack.,unknown,unknown
3/12/2012,houston,tx,Worker making repairs around a sky light at a residential facility died after falling 22 feet through the skylight.,unknown,unknown
3/13/2012,knoxville,tn,Worker was struck and killed by a delivery truck while crossing the road to get to the company warehouse.,unknown,unknown
3/13/2012,amherst,ny,Worker replacing a device that limits the amount of current in an electrical circuit was electrocuted after touching a live electrical component.,unknown,unknown
3/14/2012,columbia,tn,Worker on a highway construction site died after falling 40 feet from an aerial boom that broke from the aerial lift truck.,unknown,unknown
3/14/2012,dakota city,ne,Worker repairing an adjustable lift platform inside a meat packing facility was crushed when the chain holding the platform broke.,unknown,unknown
3/15/2012,berkeley,ca,Worker at a tool manufacturing facility was killed when a piece from a pneumatic grinder he was welding struck his head.,unknown,unknown
3/15/2012,brush,co,Worker was engulfed after standing on a pile of beans at a bean plant.,unknown,unknown
2/4/2012,connell,wa,Worker at a frozen food manufacturing facility died after performing waste water treatment operations.,unknown,unknown
2/14/2012,white swan,wa,Worker was struck and killed by a large alfalfa bale.,unknown,unknown
2/22/2012,whitesboro,tx,Worker installing an advertising billboard died after falling 30 feet.,unknown,unknown
2/22/2012,newark,nj,Worker at a container terminal died after being caught between two cargo containers.,unknown,unknown
2/24/2012,las piedras,pr,Worker was thrown from a truck and killed when equipment the truck was carrying caused the truck to crash.,unknown,unknown
3/1/2012,ortonville,mi,Worker performing roofing activities was electrocuted while moving a ladder that touched an overhead power line.,unknown,unknown
3/4/2012,umatilla,or,Worker performing maintenance at a pipe fitting manufacturer was killed when a 396-pound plastic pipe fell on him.,unknown,unknown
3/6/2012,holly pond,al,Worker performing logging operations died from head injuries after being struck by a tree.,unknown,unknown
3/9/2012,stanford,ca,Worker on trash collection route was struck by unattended trash truck after exiting the truck to stop a dumpster from rolling down the street.,unknown,unknown
3/13/2012,lakeway,tx,Worker repairing a second-floor window died after falling 11 feet to the concrete slab.,unknown,unknown
3/16/2012,rancho cucamonga,ca,Three workers painting inside a facility were found dead from carbon monoxide poisoning after a gasoline-powered air compressor was running without fuel.,unknown,unknown
3/19/2012,scio,oh,"Worker trimming trees from inside a truck's elevated bucket was killed when the bucket fell, crushing him between it and the truck's cab.",unknown,unknown
3/20/2012,fort mill,sc,Worker at a packaging manufacturer was struck and killed by a forklift.,unknown,unknown
3/20/2012,danville,wv,Worker trimming an oak tree was killed when another uprooted tree fell on him.,unknown,unknown
3/20/2012,portales,nm,"Worker for a plumbing and heating company who was unbolting equipment attached to a hoist was killed when the hoist frame collapsed, pinning the worker between the framing.",unknown,unknown
3/20/2012,columbus,oh,Worker at a packing and crating facility who was cleaning a machine used to make rolls of plastic was killed after being pulled into the machine.,unknown,unknown
3/20/2012,luther,ok,Worker tightening bolts on a steam drum died from blunt force trauma and burns when increased pressure caused drum to explode.,unknown,unknown
3/20/2012,dundee,oh,Worker performing logging operations was struck and killed by a tree.,unknown,unknown
3/20/2012,galveston,tx,Worker was found deceased in a restroom.,unknown,unknown
3/20/2012,paw paw,il,Worker installing a sensor on the highway was struck and killed by a semi-truck.,unknown,unknown
3/23/2012,chino,ca,Worker delivering loads of fiberglass was killed when a 420-pound load struck him on the head and landed on his chest.,unknown,unknown
3/23/2012,south bend,in,Worker was struck on the head and killed by a falling tree limb that was cut by another worker.,unknown,unknown
3/26/2012,manchester,tn,Worker died from an apparent drowning after falling from a barge into the water.,unknown,unknown
2/8/2012,bethesda,md,Worker at a stone products manufacturer who was attempting to enter his work vehicle died when he was pinned against a brick wall after the truck rolled.,unknown,unknown
2/13/2012,towson,md,"Worker for a management facility who was operating a car lift died when the carriage came out of the track and flipped over, ejecting the worker down a 20 foot shaft.",unknown,unknown
2/15/2012,waitsfield,vt,A ski instructor at a ski resort died after becoming stuck in a wall opening.,unknown,unknown
2/23/2012,union,nj,Worker died after falling eight feet while installing ceiling tiles from a ladder.,unknown,unknown
3/13/2012,hanes,ak,Worker at a snow ski resort was buried under nearly eight feet of snow after an avalanche.,unknown,unknown
3/18/2012,vero beach,fl,"Worker refueling the company truck slipped and fell to the ground, sustaining rib fractures. He later died from health complications.",unknown,unknown
3/19/2012,oakdale,mn,"Worker at a retail store, setting up a bag holder, died when a metal piece from the holder struck him in the head.",unknown,unknown
3/21/2012,boca raton,fl,Worker installing piping and sheet metal to the HVAC system of a restaurant died after falling 40 feet through the building's shaft.,unknown,unknown
3/21/2012,johnson,vt,Worker trimming trees was electrocuted after touching a live conductor.,unknown,unknown
3/22/2012,new york,ny,Worker for a trash and junk disposal company was killed when part of a two-story building collapsed.,unknown,unknown
3/23/2012,el paso,tx,Worker using a vacuum truck to remove water from a hole died after a pipe came loose and hit his head.,unknown,unknown
3/23/2012,salt lake city,ut,Worker was crushed between the hydraulic ram and bullister of a press during maintenance operations.,unknown,unknown
3/23/2012,palm beach gardens,fl,"Worker driving a cart on a golf course drowned when the cart landed in a lake, pinning him underwater.",unknown,unknown
3/24/2012,fuquay varina,nc,Farm worker was struck and killed when a box of feed stock fell on him.,unknown,unknown
3/24/2012,marlon,al,Worker replacing the lining of a furnace was crushed between the cleaning equipment and wall. Equipment had not been locked out.,unknown,unknown
3/24/2012,mehoopany,pa,Worker was performing maintenance on a paper mill machine was killed when his head became trapped between the oscillating shower head feed pipe and a stationary water return duct.,unknown,unknown
3/27/2012,pineville,nc,"Worker for a plumbing supplies company who was loading materials on a flatbed truck died when he fell 4 feet off the truck, and was then struck by a 420-pound pipe.",unknown,unknown
3/27/2012,friendswood,tx,Worker trimming trees was electrocuted when his aluminum saw touched a transmission line.,unknown,unknown
3/27/2012,kent,oh,Worker at a concrete manufacturing facility was crushed between a precast concrete slab and excavator.,unknown,unknown
3/28/2012,east st. louis,il,"Employee was working in an aerial lift over a river when a steel pile fell and struck the boom of the lift. The worker, still in the basket, fell into the river and drowned.",unknown,unknown
3/28/2012,wabbaseka,ar,Worker replacing utility poles was electrocuted.,unknown,unknown
3/29/2012,santa fe springs,ca,"Worker at a ranch museum who was driving a tractor died after it overturned, pinning the worker to the ground.",unknown,unknown
3/29/2012,gibson,la,Worker cutting a metal platform at a scrap yard died when a partially cut metal piece fell on him.,unknown,unknown
3/29/2012,hayes,va,Worker performing electrical prep work from a ladder died after falling and hitting his head on concrete floor.,unknown,unknown
3/30/2012,walnut ridge,ar,Worker inspecting the removal of compacted soil from inside a fertilizer mixer died when he became engulfed in raw material after the mixer was turned on.,unknown,unknown
3/30/2012,huntersville,nc,Worker was struck and killed by a fork truck while walking to a break area.,unknown,unknown
