incident_date,city,state,description,plan,citation
12/16/2010,chicago,il,Worker was fatally injured while working on a grease recovery platform. Worker was attempting to use a boom pipe to fill a tanker truck with grease and collapsed on the platform.,unknown,unknown
12/12/2010,jefferson,wv,"Worker was walking behind the company utility truck as it was backing up, and worker was struck by a truck.",unknown,unknown
12/16/2010,quakertown,pa,The worker was struck by a backing trash collection vehicle.,unknown,unknown
12/18/2010,st. louis,mo,The worker was underneath his assigned truck possibly attempting to separate the tractor from its trailer. The trailer collapsed unexpectedly striking the worker in the head.,unknown,unknown
12/19/2010,macon,ga,"Worker was standing on the concrete crusher when another employee operating a track hoe mistakenly hit the victim, causing him to fall to the ground.",unknown,unknown
12/20/2010,trenton,oh,Worker was walking across a single train track trestle bridge and was struck by the train.,unknown,unknown
12/20/2010,chippewa falls,wi,"Worker was pouring concrete into forms. The form system failed, crushing the worker.",unknown,unknown
12/20/2010,pearl harbor,hi,"Worker was a passenger on an electric motor cart, not wearing his seat belt, and was ejected from the vehicle when the driver lost control.",unknown,unknown
12/21/2010,east cape girardeau,il,A section of concrete road collapsed; one worker died.,unknown,unknown
12/21/2010,warfordsburg,pa,Worker was struck by a falling tree.,unknown,unknown
12/21/2010,carlinville,il,"Worker was loading a mobile sprayer onto a lowboy trailer. As the sprayer was driven on, it rolled off and the worker was crushed by a wheel of the sprayer. The trailer's outriggers were not out/set.",unknown,unknown
12/22/2010,bethlehem,pa,Worker was conducting overhaul work in a power plant when he fell 20 feet through a floor opening.,unknown,unknown
12/22/2010,austin,tx,Worker was remodeling the first floor of a building and fell from a 6-foot ladder.,unknown,unknown
12/22/2010,vernon hills,il,Worker fell 23 feet through a skylight on a roof.,unknown,unknown
12/22/2010,boaz,al,"Worker was working on the front of a bulldozer. Another worker was backing up a backhoe to attach chains to the bulldozer, and did not see the first worker, who was then caught between the backhoe and bulldozer.",unknown,unknown
12/24/2010,batavia,il,Worker was run over by a 6-wheel spotter used to move trailers around the yard.,unknown,unknown
12/7/2010,high point,nc,Worker died nearly a week after falling in a school parking lot and injuring her foot.,unknown,unknown
12/22/2010,chicago,il,Two firefighters died and 14 were hospitalized after a wall collapsed on them as they were extinguishing a fire in an abandoned warehouse.,unknown,unknown
12/23/2010,east sonoma,ca,Worker was caught between a stationary skid steer and a dump truck moving in reverse.,unknown,unknown
12/28/2010,eagle river,wi,Worker was delivering propane to a customer. The truck began to move and the worker was crushed between the truck and the building.,unknown,unknown
12/28/2010,massillon,oh,"While working in a 15 to 20 feet deep trench, the walls collapsed, burying two workers. One worker was rescued and hospitalized, but the other worker was buried completely and died.",unknown,unknown
12/28/2010,melbourne,fl,Worker was installing recessed light fixtures and fell from an 8-foot ladder.,unknown,unknown
12/28/2010,sierra vista,az,Worker in trench was struck after a manhole section broke free of a lifting device and fell 15 feet back into the trench.,unknown,unknown
12/29/2010,lawrence,ks,Worker was run over by a refuse truck.,unknown,unknown
12/29/2010,whitehall,pa,Worker was conducting tree trimming work and fell 25 feet.,unknown,unknown
12/29/2010,harrisburg,pa,"Worker was assisting a dump truck driver by opening the tailgate of the truck, when he fell approximately 80 feet into a quarry filled with water.",unknown,unknown
12/30/2010,romeoville,il,Worker was crushed under a large piece of stone.,unknown,unknown
12/30/2010,mohawk,ny,"Worker parked his truck on the side of the road and got out of the truck. The truck was hit from behind by another truck, which struck the worker.",unknown,unknown
10/14/2009,carolina,pr,Worker was dispatching merchandise in a warehouse and was pinned by a forklift.,unknown,unknown
11/29/2010,duxbury,ma,Worker was constructing a scaffold and fell 19 feet to the ground below.,unknown,unknown
12/22/2010,sarepta,la,"Worker was operating a delimber machine with two logs in the grapple tray. Worker was pulling the logs through to the cutting knives on the delimber when a log flew up in the air, striking the worker.",unknown,unknown
12/28/2010,melbourne,fl,Worker was installing recessed light fixtures and fell from an 8-foot ladder.,unknown,unknown
12/29/2010,rockville,md,One worker was killed and two were injured when they were struck by a car that suddenly accelerated as it was being driven out of an exit driveway.,unknown,unknown
12/29/2010,lawrence,ks,Worker was run over by a refuse truck.,unknown,unknown
12/30/2010,palo alto,ca,In-home healthcare worker was hit by a bus.,unknown,unknown
12/31/2010,dade city,fl,"Worker was in the process of adjusting the brakes on a flatbed trailer. The mechanic had not checked the wheels before working on the brakes. When the trailer was released from the tractor, it rolled over the worker causing fatal injuries.",unknown,unknown
12/31/2010,vance,al,Worker was struck by a log that fell from a conveyor.,unknown,unknown
1/4/2011,oakdale,pa,"Worker was positioned on a portable extension ladder, installing wire. The ladder slipped and the worker fell 14 to 15 feet, striking the concrete floor.",unknown,unknown
1/4/2011,searcy,ar,Worker was installing curbing for an HVAC unit and fell about 13 feet to the concrete floor below.,unknown,unknown
1/4/2011,allentown,pa,"Worker was operating a jackhammer in a trench when a section of masonry material displaced, fatally pinning him while injuring and entrapping one other employee.",unknown,unknown
1/4/2011,winona,mn,Worker performing demolition was crushed by a partially collapsed wall.,unknown,unknown
1/4/2011,boulder,wy,"Worker was struck and burned when a valve on a standpipe came loose during pressurized drilling, and the mud ignited after coming in contact with a damaged halogen light fixture.",unknown,unknown
1/5/2011,winston-salem,nc,Worker was fatally injured while working on an air release valve for a 36-foot raw water supply pipe inside a manhole.,unknown,unknown
1/5/2011,oakland,tn,Worker killed from flash fire after ignition of gunpowder.,unknown,unknown
1/6/2011,peoria,il,"Workers was assigned to wash down the coal house at the power plant and was found on the floor, nonresponsive.",unknown,unknown
1/10/2011,elmhurst,ny,Worker was crushed by a collapsed exterior wall.,unknown,unknown
12/27/2011,santa monica,ca,Worker fell 14 feet through plywood from second floor when shoring was removed from form.,unknown,unknown
11/1/2010,gresham,or,Worker's vehicle left the road and rolled down an embankment.,unknown,unknown
12/10/2010,rockford,il,Worker slipped and fell injuring her ankle that aggravated a pre-existing condition of varicose veins in her leg.,unknown,unknown
12/12/2010,hartford,wi,Worker was walking across the parking lot and was struck by a truck.,unknown,unknown
12/19/2010,ft. meade,md,Worker was removing packing material from a large battery supply unit using an all-terrain fork truck and the unit fell on the worker.,unknown,unknown
12/24/2010,magnolia,tx,Worker was operating a pipe threading machine when he stepped into a scrap metal dumpster and hit his left upper leg against the edge of the dumpster.,unknown,unknown
1/5/2011,rainier,or,Police Chief shot and killed while attempting to apprehend someone breaking into a car.,unknown,unknown
1/7/2011,las vegas,nv,"Worker was discovered lying on the ground and unresponsive. Cause of death was determined to be cardiac arrest, but the worker exhibited signs of electrical burns.",unknown,unknown
1/8/2011,williston,nd,Worker was found at the bottom of the steps leading up to the rig platform.,unknown,unknown
1/9/2011,st. louis,mo,Worker was found in a fire.,unknown,unknown
1/10/2011,st. gabriel,la,Worker climbed into a tank truck to repair an internal valve and collapsed.,unknown,unknown
1/11/2011,east brunswick,nj,Worker fell 21 feet from a steel beam.,unknown,unknown
1/11/2011,lodi,wi,Worker was loading antiques onto a pallet and fell through a floor opening.,unknown,unknown
1/12/2011,toa baja,pr,Worker performing maintenance was suctioned by a pressure vessel that was part of a furnace system.,unknown,unknown
1/12/2011,city of industry,ca,Worker descending tractor trailer ladder fell to ground.,unknown,unknown
1/12/2011,north brunswick,nj,Worker was caught between the flatbed and the cab of a wrecker.,unknown,unknown
1/12/2011,los angeles,ca,"Worker, hired by homeowner, fell 10 feet from a scaffold, landing on head.",unknown,unknown
10/19/2010,ghent,ny,Worker sustained fatal injuries in an automobile collision with power pole.,unknown,unknown
12/14/2010,edenton,nc,"Worker on a residential construction site fell 12 feet from a roof, landing on his head.",unknown,unknown
12/15/2010,bellevue,ia,Worker slipped on ice and hit head on a building.,unknown,unknown
1/6/2011,east point,ga,Worker was operating a front-end loader removing scrap metal when a spark caused an ignition of gasoline. The fire engulfed and burned the loader with the worker trapped inside.,unknown,unknown
1/9/2011,ellisville,ms,"Worker was electrocuted while performing tests on voltage up to 14,440 volts at a transformer testing station.",unknown,unknown
1/10/2011,clewiston,fl,Worker was electrocuted while spraying a broccoli field when he raised the tractor's spray boom and hit an overhead power line.,unknown,unknown
1/14/2011,st. louis,mo,Worker was trapped between two scissors lifts.,unknown,unknown
1/14/2011,knoxville,tn,Worker (elephant keeper) was struck by the head and trunk of an elephant while giving the animal a treat.,unknown,unknown
1/14/2011,savannah,ga,Worker was struck by an excavator.,unknown,unknown
1/14/2011,shunk,pa,Worker was hit by a mud pipe at a drilling site.,unknown,unknown
1/14/2011,trenton,fl,"Worker was working from a 10-foot portable ladder installing HVAC duct piping. Worker fell from the ladder, striking his head on the concrete slab surface.",unknown,unknown
1/15/2011,louisburg,nc,Worker partially in manhole was struck by a swinging excavator bucket and fell into the manhole.,unknown,unknown
1/15/2011,vicksburg,ms,Worker was struck from behind by a falling tree.,unknown,unknown
1/17/2011,arnold,mo,"Worker was inflating a tire when the wheel rim suffered a catastrophic failure, and forced the worker into an adjacent vehicle.",unknown,unknown
1/17/2011,jesup,ia,Worker became pinned between a semi-truck and forklift while trying to get the semi-truck unstuck from snow.,unknown,unknown
1/18/2011,chester,pa,Worker was found collapsed on the floor.,unknown,unknown
1/19/2011,houston,tx,Worker was in the process of conducting roofing operation on a canopy under construction and fell off the roof.,unknown,unknown
1/19/2011,oxford,pa,Worker was cutting trees. The tree he cut fell and pinned him against another tree.,unknown,unknown
1/19/2011,fort worth,tx,Worker was operating a water truck and was backing up over a bump. The dirt gave way causing the truck to roll over.,unknown,unknown
1/19/2011,boyd,tx,Worker was checking drilling collars to determine which ones were defective and was crushed by two drilling collars that had rolled off the stack.,unknown,unknown
1/19/2011,dallas,or,Worker drove a log loader off a bridge and drowned in the creek/river below.,unknown,unknown
1/21/2011,los angeles,ca,"One worker was killed and two injured when they were overcome by fumes; two were cleaning a tank, the third attempted rescue.",unknown,unknown
1/24/2011,brooklyn,ny,Worker was caught in the auger of a dough mixing machine.,unknown,unknown
1/11/2011,punta gorda,fl,Worker was picking oranges and was run over by a vehicle that was backing up.,unknown,unknown
1/13/2011,orlando,fl,Worker was cleaning out a pipe in a 10-foot deep lake. He was exiting the water and fell over.,unknown,unknown
1/17/2011,highland heights,oh,Worker was operating an articulating boom lift and was re-positioning the aerial lift when his head got caught between the safety railing and a concrete beam.,unknown,unknown
1/17/2011,claxton,ga,Worker was working on a flat metal roof and fell through a flush-mounted translucent skylight panel to the lower concrete surface.,unknown,unknown
1/20/2011,newark,de,Worker was operating a forklift to load truck trailers at a loading dock and was found slumped over the side of the forklift.,unknown,unknown
1/20/2011,buford,ga,Worker was using a 5-gallon tote of gasoline to prepare to burn wooden pallets and was smoking. Part of the smoking apparatus sparked onto the gasoline igniting an instantaneous flash fire.,unknown,unknown
1/20/2011,ma 02151,,Worker employed at a community-based group home was attacked by a resident.,unknown,unknown
1/21/2011,orange city,ia,Worker drilling a test hole became entangled in a boring bit on the drilling machine.,unknown,unknown
1/22/2011,chicago,il,City worker enforcing street parking for snow removal was struck by a stolen car.,unknown,unknown
1/22/2011,jacksonville,fl,"Worker was operating a 225-ton crane as part of the demolition process of a old port container crane. He was lifting a section of the old crane and the crane overturned, crushing the worker underneath the cab of the crane.",unknown,unknown
1/22/2011,oklahoma city,ok,Worker was struck by a mousehole pipe that was being lifted from the rig floor with an air hoist.,unknown,unknown
1/23/2011,long beach,ca,Worker was shot and killed during a possible robbery attempt of a liquor store.,unknown,unknown
1/24/2011,defiance,oh,Worker was struck by pieces of a grinding wheel after the 14-inch wheel exploded.,unknown,unknown
1/24/2011,lewisville,tx,Worker was on the ground operating a boom and was electrocuted.,unknown,unknown
1/25/2011,knoxville,tn,Worker unloading cylinders from a backhoe onto a truck was caught between the backhoe's bucket and the truck.,unknown,unknown
1/25/2011,smethport,pa,Worker was found caught between a loader bucket and a dumpster.,unknown,unknown
1/27/2011,toledo,oh,Worker was found at desk with a gunshot wound.,unknown,unknown
1/27/2011,austin,tx,Worker was in a makeshift wooden scaffold box atop the forks of a forklift applying caulk to the outside of an apartment complex at a height of over 20 feet and fell to the ground.,unknown,unknown
12/11/2010,brentwood,tn,Worker carrying out trash fell off loading dock and hit head.,unknown,unknown
1/1/2011,portland,or,Worker (security guard) was shot to death in the street outside a nightclub.,unknown,unknown
1/22/2011,honolulu,hi,Worker trimming a tree fell when rotted limb gave way.,unknown,unknown
1/23/2011,santa rosa,ca,Worker was run over by tractor.,unknown,unknown
1/26/2011,center moriches,ny,Worker was crossing the parking lot and was struck by a snowplow.,unknown,unknown
1/28/2011,hobe sound,fl,Worker was replacing the wood block under a trailer hitch when the trailer fell onto the worker.,unknown,unknown
1/28/2011,clermont,fl,Worker was crushed while clearing a jam in a machine used for mixing soil and cement.,unknown,unknown
1/28/2011,katy,tx,Worker was on the second level of a scaffold when he lost his balance and fell 13 feet to the ground.,unknown,unknown
1/28/2011,ontario,ca,Worker was found unresponsive in a vehicle carrying dry ice with the engine running. Possible asphyxiation.,unknown,unknown
1/29/2011,waseca,mn,Worker hit head on the overhead protection on a forklift.,unknown,unknown
1/29/2011,lowell,ma,Worker was murdered by a client.,unknown,unknown
1/30/2011,myton,ut,Worker struck in head by counterweights of a pump jack.,unknown,unknown
1/31/2011,gallatin,tn,One worker killed and one injured by a flash fire from combustible iron dust while working on a conveyor elevator that was moving the iron powder.,unknown,unknown
1/31/2011,lawrence,pa,"Worker was inside a parts basket lifted up by a forklift. The worker leaned over and the basket tipped over, falling off the forks and 20 feet to the concrete floor.",unknown,unknown
1/31/2011,brooklyn,ny,Worker was removing existing piping during a remodeling job and fell from a stepladder.,unknown,unknown
1/31/2011,western springs,il,Worker fell off water tower.,unknown,unknown
2/1/2011,laplace,la,Worker was disconnecting a hose from an air gun attached to a ladle filled with molten steel when the worker was splashed with the molten steel.,unknown,unknown
2/1/2011,everett,ma,Worker had walked up several flights of stairs and complained that he was not feeling well. Worker bent over some scaffolding parts and collapsed.,unknown,unknown
2/2/2011,picabo,id,Fuel truck with trailer was off-loading fuel when it exploded.,unknown,unknown
2/2/2011,hereford,tx,Worker was loading a truck with salt from a silo when the silo collapsed. Worker was struck by the falling debris.,unknown,unknown
2/2/2011,placerville,ca,Worker was shot in office.,unknown,unknown
2/3/2011,cameron,wv,Worker was operating a bulldozer pulling a water truck up a hill.The bulldozer drifted back and pinned the worker against the water truck.,unknown,unknown
2/3/2011,mansfield,oh,Worker was attempting to free a forklift stuck in the snow and was kneeling between two forklifts. Another worker moved the second forklift closer to connect a chain when the worker was pinned.,unknown,unknown
2/3/2011,edison,nj,Worker was working from a scissor lift and fell 16 feet to the floor.,unknown,unknown
2/8/2011,new york,ny,"Two workers fell off an I-beam down an elevator shaft, 56 feet to the third floor.",unknown,unknown
11/6/2010,port sulphur,la,Worker was on a barge when he dropped to his knees and told a coworker he wasn't feeling good.,unknown,unknown
2/1/2011,clarkston,ga,Worker was resurfacing a bathtub in an apartment building and was found on the floor.,unknown,unknown
2/3/2011,williamsburg,ia,Worker cutting down tree was crushed as tree fell to ground.,unknown,unknown
2/4/2011,starke,fl,Worker was struck by a vehicle at the work site.,unknown,unknown
2/4/2011,mayaguez,pr,Worker fell while removing an extension cord tied to a window railing on the third floor.,unknown,unknown
2/5/2011,belmont,ma,Worker was electrocuted when cleaning a wet carpet and moving an old lamp.,unknown,unknown
2/6/2011,hazelwood,mo,"Worker was driving a stand-up forklift with forks trailing. The forklift struck a full pallet and the worker was thrown from the forklift, landing on a metal railing.",unknown,unknown
2/7/2011,el dorado,ca,Worker was hit by a tractor trailer rig while hooking vehicle for towing.,unknown,unknown
2/7/2011,jamesville,ny,Worker was caught in a saw.,unknown,unknown
2/7/2011,freeport,tx,Worker was washing a chemical tanker truck that contained polyurethane foam and was found unresponsive inside the tank.,unknown,unknown
2/7/2011,center,co,"Worker's clothing was caught on a shaft attached to a motor, which pulled his body into the rotating equipment.",unknown,unknown
2/7/2011,garden city,tx,Worker checking a motor that pumps water out of a cellar was found unresponsive.,unknown,unknown
2/8/2011,glenview,il,Worker was struck by a steel beam that was being erected as part of a canopy on the exterior of a hospital addition.,unknown,unknown
2/8/2011,dubuque,ia,A worker was run over by a vehicle driven by another worker attempting to perform a three-point turn and in reverse at the time of the accident.,unknown,unknown
2/8/2011,santa monica,ca,Worker fell into an elevator shaft.,unknown,unknown
2/8/2011,rochester,wi,Worker's hood was caught in a piece of equipment used to recycle asphalt shingles and the worker was asphyxiated.,unknown,unknown
2/8/2011,crockett,ky,Worker slipped and hit head in the parking lot arriving at work.,unknown,unknown
2/8/2011,cumming,ga,Worker installing a sewer line was trapped inside a trench when the trench collapsed.,unknown,unknown
2/11/2011,rancho cucamunga,ca,A worker was crushed when a concrete pipe became displaced and struck the worker.,unknown,unknown
2/11/2011,terra bella,ca,Worker was caught in an auger.,unknown,unknown
11/9/2010,midlothian,tx,Worker was working from a roof installing gutters and fell 12-14 feet to the ground below.,unknown,unknown
1/15/2011,chico,tx,Worker was raising the bed of a dump truck when it hit an overhead power line. Worker got out of the truck to release the tailgate and was electrocuted.,unknown,unknown
1/28/2011,napanoch,ny,Correctional officer in a state prison van was killed when it collided with a private vehicle.,unknown,unknown
1/31/2011,beverly hills,ca,Worker tripped in an office and fell.,unknown,unknown
2/1/2011,elizabethtown,pa,"Worker was walking from the facility to vehicle in the parking lot and slipped, falling on ice.",unknown,unknown
2/2/2011,douglas,wy,Worker fell 50 to 70 feet when a climbing-assist device failed while descending a derrick ladder.,unknown,unknown
2/3/2011,brielle,nj,Worker fell from a roof.,unknown,unknown
2/5/2011,bellmore,ny,Police officer was pushed under a box truck after vehicle was struck by a truck that crossed striped lanes.,unknown,unknown
2/8/2011,houston,tx,Worker was replacing a 120 psi pneumatic hose for a compressor system and was struck by the pressurized equipment.,unknown,unknown
2/10/2011,portland,or,Worker struck on head by products when a storage rack collapsed.,unknown,unknown
2/11/2011,cato,ny,Worker was on a roof shoveling snow and fell through a skylight.,unknown,unknown
2/11/2011,centreville,il,Worker was conducting tree trimming operations when struck on his head by a 6-inch diameter branch.,unknown,unknown
2/12/2011,erie,pa,Worker had stepped around the corner of a building and directly into the path of a frontend loader.,unknown,unknown
2/13/2011,galesburg,il,Worker doing maintenance in a wet paint booth stepped off a catwalk and fell 20 feet through the ceiling and struck his head on a fixture below.,unknown,unknown
2/14/2011,williamsport,pa,Worker feeding scrap wood into an auger for transport to a primary grinder was entangled in the auger.,unknown,unknown
2/15/2011,garberville,ca,Police officer was struck in a head-on collison.,unknown,unknown
2/15/2011,moorestown,nj,Worker was crushed by a trailer's falling undercarriage.,unknown,unknown
2/15/2011,norfolk,ne,"Worker was walking near racks which contained metal trays. A forklift struck one of the trays and the tray moved laterally, striking the worker.",unknown,unknown
2/16/2011,jamaica,ny,Worker was asphyxiated after her scarf was caught on the rollers of an iron/press machine.,unknown,unknown
2/16/2011,houston,tx,Worker was performing stucco activities from a scaffold platform 14 feet above ground. Worker fell through an opening between the house and the scaffold as he was reaching to take measurements.,unknown,unknown
2/16/2011,delcambre,la,"Worker was swinging from a boat to a work platform and fell into the water, drowning.",unknown,unknown
2/16/2011,canton,oh,Worker was pinned between a hatch door and the opening framework at the rear end of an industrial vacuum truck.,unknown,unknown
2/17/2011,garden city park,ny,Firefighter slipped on ice and struck head,unknown,unknown
2/17/2011,clifton,nj,Worker was struck by a motor vehicle.,unknown,unknown
1/10/2011,bethel island,ca,Worker flying a plane crashed after the wing clipped a tower.,unknown,unknown
2/4/2011,fountain inn,sc,Worker fell while placing salt in a tank being prepared for production.,unknown,unknown
2/8/2011,mont belvieu,tx,Worker was blinding flanges on a piping manifold when a fire started. The worker was unaccounted for.,unknown,unknown
2/9/2011,walton,ky,Worker was struck by a vehicle while cleaning up an accident site involving an overturned trailer.,unknown,unknown
2/11/2011,mequon,wi,"Worker leaned over to see if a drip pan was full and he fell over, hitting the back of his head.",unknown,unknown
2/17/2011,morehead,ky,Worker was pinned between vehicle and dump truck while unloading material.,unknown,unknown
2/17/2011,rockford,il,Worker was struck by a truck.,unknown,unknown
2/18/2011,tillamook,or,Worker cutting down a tree was struck by the top of another tree that fell to the ground.,unknown,unknown
2/20/2011,addison,tx,Worker was releasing a jam from a bowling pinsetter machine when the worker was caught by an elevator wheel.,unknown,unknown
2/20/2011,okeechobee,fl,Worker was installing an antenna on a newly erected 300-foot tower and fell 110 feet from the tower.,unknown,unknown
2/21/2011,midland,tx,Worker was in the process of removing a stabilizer when a piece of equipment was moved or dislodged by a forklift and the piece struck and caught the worker.,unknown,unknown
2/23/2011,deer park,tx,Worker entered a railcar previously containing olefin sulfide and was overcome by hydrogen sulfide.,unknown,unknown
2/23/2011,du bois,pa,Worker was clearing trees and was struck on the head by a section of a falling tree.,unknown,unknown
2/23/2011,magnolia,ar,Worker was approaching a fallen tree to cut off its top while another worker was cutting another tree when a piece broke off and hit the first worker.,unknown,unknown
2/24/2011,marina del rey,ca,Worker fell 40 feet from the roof of an apartment complex.,unknown,unknown
2/24/2011,riverside,ca,Worker was electrocuted while working on an electrical panel.,unknown,unknown
2/25/2011,hanover park,il,Worker fell 12 feet over a railing after losing control of a Bobcat.,unknown,unknown
8/31/2010,winston-salem,nc,Worker fell from a ladder while painting a house.,unknown,unknown
12/4/2010,waipahu,hi,Worker was struck by truck operating in reverse.,unknown,unknown
2/12/2011,springfield,ma,"Worker was dumping a wheelbarrow containing snow over the edge of a flat roof, lost control and fell 15 feet.",unknown,unknown
2/16/2011,graford,tx,Worker was checking water lines from the shore to the marina and was found in the water by the shore.,unknown,unknown
2/19/2011,aurora,co,Worker was delivering a load of waste roofing material and he was under the dump truck to engage a hydraulic control lever when his jacket got caught in a rotating power take-off.,unknown,unknown
2/21/2011,green bay,wi,"Worker slipped and fell on ice in the parking lot, hitting his head on the ground.",unknown,unknown
2/23/2011,los angeles,ca,Worker was shot by student during a training session.,unknown,unknown
2/25/2011,new orleans,la,Worker was removing a tire from a container handler on a marine dock when the tire blew off its rim.,unknown,unknown
2/25/2011,mint hill,nc,Worker (SWAT Team Member) working with tactical distraction device (flash bang device) when it activated.,unknown,unknown
2/28/2011,lufkin,tx,Worker was salvaging parts from a mechanical dock leveler. A forklift was raising the dock leveler when it slipped and crushed the worker.,unknown,unknown
2/28/2011,hanford,ca,"Worker struck by paddle of meat blender after sanitizing it, and blender wasn't locked out.",unknown,unknown
2/28/2011,white house,tn,Worker fell into rushing water and got trapped in culvert while clearing debris from a drain.,unknown,unknown
3/2/2011,santa ana,ca,Worker was crushed by a falling object.,unknown,unknown
3/2/2011,lake village,ar,Two workers were in a manlift rigging a steel member hoisted by a crane when the boom collapsed and struck the manlift. Both workers fell 30 feet.,unknown,unknown
3/2/2011,birmingham,al,Worker was crushed between a truck and a loading dock.,unknown,unknown
3/3/2011,sharonville,oh,Worker was found after falling 30 feet from an elevated lift.,unknown,unknown
3/8/2011,violet,la,Worker doing masonry to cover an opening between a house wall and its foundation was electrocuted when worker came in contact with a set of cables.,unknown,unknown
3/4/2011,oklahoma city,ok,"Worker was using an electric material hoist to move beer to a lower level when the overloaded hoist failed and struck the worker, coming to rest 8 feet below.",unknown,unknown
3/5/2011,bremerton,wa,Worker was operating a hoist on a spud barge when a piece of the winch came loose and struck him on the head.,unknown,unknown
3/8/2011,dundee,mi,Worker delivering mail was crushed when a concrete porch collapsed.,unknown,unknown
3/9/2011,plaquemine,la,"Working was positioning a pipe into a hole on a derrick when the pipe shifted, striking the worker, and pinning him between the rig and mud tank.",unknown,unknown
3/10/2011,pompano beach,fl,Worker was unloading a truck in the parking lot and was run over by a delivery truck.,unknown,unknown
3/10/2011,claxton,ga,Worker was climbing down a power line transmission structure when he fell to the ground.,unknown,unknown
3/10/2011,the woodlands,tx,Worker operating an electric floor buffer in the building was found unconscious and non-responsive by building security.,unknown,unknown
3/11/2011,tampa,fl,"Worker was replacing chains on a storage retrieval machine when a vertical lift station came crashing down, striking the worker.",unknown,unknown
9/11/2010,newark,nj,Worker was killed after being run over by a highway milling machine.,unknown,unknown
1/11/2011,,ne,Worker was asphyxiated after being engulfed in a grain bin.,unknown,unknown
2/9/2011,tulsa,ok,Worker died after falling 15 feet through a snow-covered skylight.,unknown,unknown
2/16/2011,savannah,ga,Worker was killed after falling from a boom truck platform.,unknown,unknown
2/25/2011,la 70115,la,"One worker was killed, another injured after the tire they were removing blew off the axle.",unknown,unknown
3/3/2011,il 62271,il,Two workers were electrocuted after lifting an aluminum pipe to free a raccoon and hitting an overhead power line.,unknown,unknown
3/4/2011,ms 38843,ms,"Worker, who was fixing a chipper motor, was electrocuted after contacting a live wire.",unknown,unknown
3/4/2011,plaucheville,la,Worker died after being run over by a road grader.,unknown,unknown
3/6/2011,norco,la,Worker performing maintenance on a tower died after becoming unconscious from hydrogen sulfide exposure and falling 100 feet.,unknown,unknown
3/6/2011,north fort myers,fl,Worker disassembling a fair/carnival ride was found unresponsive.,unknown,unknown
3/7/2011,barnesville,mn,Business co-owner was killed after being crushed by facility's garage door.,unknown,unknown
3/10/2011,waterloo,ia,"Worker ejected from, then pinned under tractor, after losing control and striking a utility pole.",unknown,unknown
3/11/2011,stanton,tx,Worker was killed when caught between a tractor trailer and forklift.,unknown,unknown
3/11/2011,greenup,ky,Worker struck by falling tree.,unknown,unknown
3/12/2011,n. bellmore,ny,Plain clothes police officer mistaken for a perpetrator and shot by a uniformed officer.,unknown,unknown
3/13/2011,brooklyn,ny,Police officer fell 9 feet after being pushed over railing by suspect.,unknown,unknown
3/13/2011,lake buena vista,fl,Worker testing a roller coaster was struck and killed by one of the coaster?s carts.,unknown,unknown
3/14/2011,plano,tx,Worker operating a street sweeper was struck and killed by two cars that were street racing.,unknown,unknown
3/14/2011,melrose park,il,Worker was crushed between a forklift and bale of compressed cardboard.,unknown,unknown
3/14/2011,kennedy space center,fl,Worker died after an apparent 215-foot fall from a space shuttle launch structure.,unknown,unknown
3/14/2011,chicago heights,il,Worker unclogging a bin died after falling 30 feet onto railroad tracks.,unknown,unknown
3/15/2011,north kingstown,ri,Worker died after being struck on the head by a sailboat rigging cable.,unknown,unknown
3/16/2011,sacramento,ca,Worker died after being crushed between a store ceiling and aerial device basket.,unknown,unknown
3/17/2011,sacramento,ca,"Worker, who was assisting a vehicle, was struck and killed by another vehicle.",unknown,unknown
3/17/2011,maspeth,ny,Worker was crushed between a trailer and a parking lot sweeper.,unknown,unknown
3/18/2011,alexandria,la,Worker employed as a traffic flagger was struck and killed by a truck.,unknown,unknown
3/20/2011,adams,ny,Worker died after sustaining crushing injuries while working in a cow barn.,unknown,unknown
1/10/2011,grand prairie,tx,Worker died after falling from a tractor trailer while trying to secure materials.,unknown,unknown
3/2/2011,willow street,pa,Worker was killed after being struck in the head by a mulch hopper.,unknown,unknown
3/9/2011,lovington,nm,One worker killed and three workers injured from a fire at an oil well rig.,unknown,unknown
3/14/2011,hueytown,al,Worker was struck and run over by a moving truck.,unknown,unknown
3/16/2011,bolivar,mo,Worker was electrocuted after contacting a power line while putting up advertisement signs.,unknown,unknown
3/17/2011,fort knox,ky,Worker died after being struck by a fallen metal wall panel.,unknown,unknown
3/18/2011,cathedral city,ca,Officer crashed during a vehicle pursuit.,unknown,unknown
3/18/2011,santa fe,tx,Worker performing steel erection died after falling 50 feet from collapsed beams and columns.,unknown,unknown
3/18/2011,frostproof,fl,Worker was ejected from and run over by a front-end loader.,unknown,unknown
3/19/2011,beaumont,tx,Worker was crushed between two derricks sections.,unknown,unknown
3/20/2011,lexington,ky,Worker found shot in cab.,unknown,unknown
3/21/2011,moselle,ms,Worker was electrocuted after contacting live lighting parts.,unknown,unknown
3/22/2011,marietta,ga,Worker was pinned between asphalt roller and a dumpster.,unknown,unknown
3/23/2011,brentwood,ny,Worker was caught in a machine.,unknown,unknown
3/23/2011,cincinnati,oh,Worker setting up a scaffold system was electrocuted when the pole contacted an overhead utility line.,unknown,unknown
3/23/2011,new bremen,oh,Worker was found dead on the floor of a welding shop.,unknown,unknown
